Player;Role;Team;Opponent Team;Opponent Player;Date;Week;Day;Patch;Stage;No Game;all Games;Format;Game of day;Side;Time;Ban;Ban Opponent;Pick;Pick Opponent;Champion;Champion Opponent;Outcome;Kills Team;Turrets Team;Dragon Team;Baron Team;Level;Kills;Deaths;Assists;KDA;CS;CS in Teams Jungle;CS in Enemy Jungle;CSM;Golds;GPM;GOLD%;Vision Score;Wards placed;Wards destroyed;Control Wards Purchased;Detector Wards Placed;VSPM;WPM;VWPM;WCPM;VS%;Total damage to Champion;Physical Damage;Magic Damage;True Damage;DPM;DMG%;K+A Per Minute;KP%;Solo kills;Double kills;Triple kills;Quadra kills;Penta kills;GD@15;CSD@15;XPD@15;LVLD@15;Objectives Stolen;Damage dealt to turrets;Damage dealt to buildings;Total heal;Total Heals On Teammates;Damage self mitigated;Total Damage Shielded On Teammates;Time ccing others;Total Time CC Dealt;Total damage taken;Total Time Spent Dead;Consumables purchased;Items Purchased;Shutdown bounty collected;Shutdown bounty lost
FATE;MID;BRO;HLE;Zeka;08.08.2024;8;2;v14.15;Summer_Season_24;2;2;3;2;Red;00:23:10;Yone;Ashe;Leona;Kennen;Corki;Yasuo;Loss;3;1;1;0;14;0;1;1;1;231;0;0;10;8986;388;0.234;17;7;7;2;1;0.73;0.3;0.09;0.3;0.106;12659;8448;2916;1295;546;0.356;0.04;0.333;0;0;0;0;0;-365;-10;-657;0;0;3406;3406;2327;0;7847;0;0;9;11185;0;4;21;0;0
Envyy;ADCARRY;BRO;HLE;Viper;08.08.2024;8;2;v14.15;Summer_Season_24;2;2;3;2;Red;00:23:10;Kaisa;Poppy;Lillia;Xayah;Ezreal;Xayah;Loss;3;1;1;0;13;0;3;1;0.3;233;4;0;10.1;8481;366;0.221;14;7;8;3;2;0.6;0.3;0.13;0.35;0.088;6563;3999;2412;152;283;0.185;0.04;0.333;0;0;0;0;0;-556;4;571;1;0;0;0;2530;0;6648;0;1;65;13244;50;5;18;0;0
Pollu;SUPPORT;BRO;HLE;Delight;08.08.2024;8;2;v14.15;Summer_Season_24;2;2;3;2;Red;00:23:10;Zeri;KSante;Nasus;Rakan;Leona;Rakan;Loss;3;1;1;0;8;1;5;1;0.4;23;0;0;1;5044;218;0.131;76;34;11;10;8;3.28;1.47;0.43;0.47;0.475;2863;846;1627;390;124;0.081;0.09;0.667;0;0;0;0;0;-754;-11;-1597;-2;0;0;0;405;181;9494;0;14;27;10951;71;12;21;0;0
kingen;TOP;DK;FOX;Clear;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Blue;00:29:13;Ashe;LeBlanc;Rumble;Zeri;Rumble;Kennen;Loss;9;4;2;0;15;1;5;7;1.6;218;8;0;7.5;10068;345;0.195;29;15;1;5;5;0.99;0.51;0.17;0.03;0.115;21396;634;20762;0;732;0.332;0.27;0.889;0;0;0;0;0;464;20;1190;1;0;1980;1980;2390;0;19846;0;10;203;19994;139;8;25;0;0
Lucid;JUNGLE;DK;FOX;Raptor;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Blue;00:29:13;Kalista;Ezreal;Sejuani;Vi;Sejuani;Vi;Loss;9;4;2;0;13;3;4;6;2.3;143;126;0;4.9;9196;315;0.179;52;11;16;12;10;1.78;0.38;0.41;0.55;0.206;8373;4245;3393;735;287;0.13;0.31;1;0;0;0;0;0;289;-17;-701;0;1;101;101;10533;103;35908;0;22;238;27402;80;13;31;100;100
ShowMaker;MID;DK;FOX;Clozer;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Blue;00:29:13;Lucian;Aurora;Kaisa;Kennen;Corki;Yone;Loss;9;4;2;0;15;3;4;1;1;273;11;0;9.3;12966;444;0.252;41;15;13;6;6;1.4;0.51;0.21;0.44;0.162;19922;12938;5437;1547;682;0.309;0.14;0.444;0;1;0;0;0;214;-12;-795;-1;0;1676;1676;3720;0;9329;0;0;17;15659;93;7;27;100;250
Aiming;ADCARRY;DK;FOX;Hena;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Blue;00:29:13;Taliyah;Poppy;Corki;Rakan;Kaisa;Zeri;Loss;9;4;2;0;15;2;2;4;3;319;20;0;10.9;12738;436;0.247;35;11;18;2;2;1.2;0.38;0.07;0.62;0.138;10058;5831;4227;0;344;0.156;0.21;0.667;0;0;0;0;0;210;19;-72;0;0;1144;1144;2412;0;7471;0;0;110;11309;45;3;23;100;300
Moham;SUPPORT;DK;FOX;Duro;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Blue;00:29:13;Alistar;Yasuo;Nautilus;Yone;Nautilus;Rakan;Loss;9;4;2;0;10;0;5;6;1.2;34;0;0;1.2;6550;224;0.127;96;50;16;18;17;3.29;1.71;0.62;0.55;0.379;4783;1328;2349;1106;164;0.074;0.21;0.667;0;0;0;0;0;41;4;414;1;0;832;832;147;0;17133;886;39;216;12831;96;20;33;0;0
Clear;TOP;FOX;DK;kingen;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Red;00:29:13;LeBlanc;Ashe;Zeri;Rumble;Kennen;Rumble;Win;20;8;1;1;15;10;3;7;5.7;181;0;0;6.2;12528;429;0.213;34;14;7;6;6;1.16;0.48;0.21;0.24;0.112;17634;1758;15876;0;604;0.268;0.58;0.85;0;3;1;0;0;-464;-20;-1190;-1;0;3177;3177;3234;992;8129;0;20;73;14601;91;8;25;250;150
Raptor;JUNGLE;FOX;DK;Lucid;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Red;00:29:13;Ezreal;Kalista;Vi;Sejuani;Vi;Sejuani;Win;20;8;1;1;15;1;1;14;15;195;169;0;6.7;10847;371;0.184;53;10;16;8;8;1.81;0.34;0.27;0.55;0.174;11287;10781;0;506;386;0.172;0.51;0.75;0;0;0;0;0;-289;17;701;0;0;2030;2030;15797;0;35068;0;26;371;28452;10;9;26;0;0
Clozer;MID;FOX;DK;ShowMaker;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Red;00:29:13;Aurora;Lucian;Kennen;Kaisa;Yone;Corki;Win;20;8;1;1;16;4;3;11;5;292;11;0;10;13528;463;0.23;27;13;4;6;4;0.92;0.44;0.21;0.14;0.089;15730;10949;2448;2333;538;0.239;0.51;0.75;0;1;0;0;0;-214;12;795;1;0;5782;5782;7568;0;22714;0;12;166;24506;132;8;24;50;150
Hena;ADCARRY;FOX;DK;Aiming;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Red;00:29:13;Poppy;Taliyah;Rakan;Corki;Zeri;Kaisa;Win;20;8;1;1;16;5;0;10;Perfect_KDA;305;21;0;10.4;14364;492;0.244;38;17;10;5;5;1.3;0.58;0.17;0.34;0.125;17571;10105;7422;44;601;0.267;0.51;0.75;0;0;0;1;0;-210;-19;72;0;0;7479;7479;6654;0;9456;0;2;138;13690;0;8;23;350;0
Duro;SUPPORT;FOX;DK;Moham;08.08.2024;8;2;v14.15;Summer_Season_24;1;3;3;3;Red;00:29:13;Yasuo;Alistar;Yone;Nautilus;Rakan;Nautilus;Win;20;8;1;1;12;0;2;17;8.5;33;0;0;1.1;7587;260;0.129;152;85;20;18;18;5.2;2.91;0.62;0.68;0.5;3498;476;2934;88;120;0.053;0.58;0.85;0;0;0;0;0;-41;-4;-414;-1;0;1285;1285;4648;2259;10431;1994;24;65;13581;35;20;34;0;0
kingen;TOP;DK;FOX;Clear;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Blue;00:50:21;Kalista;LeBlanc;Vi;Zeri;Gragas;Kennen;Win;27;10;3;1;18;6;3;12;6;370;8;0;7.3;19217;382;0.205;62;19;13;12;12;1.23;0.38;0.24;0.26;0.129;29238;1334;27879;25;581;0.216;0.36;0.667;0;0;0;0;0;-4;-5;-447;-1;0;5088;5088;23599;3200;36625;0;38;594;40285;131;15;41;250;400
Lucid;JUNGLE;DK;FOX;Raptor;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Blue;00:50:21;Renekton;Aurora;Ezreal;Maokai;Vi;Maokai;Win;27;10;3;1;18;5;5;15;4;278;234;0;5.5;17176;341;0.184;104;27;28;27;25;2.07;0.54;0.54;0.56;0.216;17626;16833;0;793;350;0.13;0.4;0.741;0;0;0;0;0;191;11;687;1;0;324;324;24307;0;65553;0;29;453;56455;206;30;52;100;200
ShowMaker;MID;DK;FOX;Clozer;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Blue;00:50:21;Rumble;Ashe;Taliyah;Corki;Taliyah;Corki;Win;27;10;3;1;18;2;4;11;3.3;420;39;0;8.3;19274;383;0.206;62;27;10;6;6;1.23;0.54;0.12;0.2;0.129;23458;818;22539;101;466;0.173;0.26;0.481;0;0;0;0;0;-259;-16;-187;0;0;2533;2533;1174;0;12357;0;29;728;23279;156;10;31;0;250
Aiming;ADCARRY;DK;FOX;Hena;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Blue;00:50:21;Rakan;Karma;Alistar;Kennen;Ezreal;Zeri;Win;27;10;3;1;18;14;4;7;5.3;504;30;0;10;26787;532;0.286;53;15;15;4;4;1.05;0.3;0.08;0.3;0.11;60068;36879;21889;1300;1193;0.444;0.42;0.778;0;3;1;0;0;7;18;440;1;0;13943;13943;14807;0;38516;0;4;179;34935;198;9;33;1400;1050
Moham;SUPPORT;DK;FOX;Duro;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Blue;00:50:21;Gnar;Leona;Gragas;Rell;Alistar;Rell;Win;27;10;3;1;16;0;6;14;2.3;38;0;0;0.8;11108;221;0.119;200;106;20;35;33;3.97;2.11;0.7;0.4;0.416;4966;628;4110;228;99;0.037;0.28;0.519;0;0;0;0;0;-630;11;-350;0;0;490;490;13054;8692;57865;0;37;113;45027;184;37;57;0;0
Clear;TOP;FOX;DK;kingen;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Red;00:50:21;LeBlanc;Kalista;Zeri;Vi;Kennen;Gragas;Loss;22;10;5;1;18;2;9;17;2.1;313;24;0;6.2;17137;340;0.183;81;27;16;14;13;1.61;0.54;0.28;0.32;0.166;43818;3312;40227;279;870;0.277;0.38;0.864;0;0;0;0;0;4;5;447;1;0;3791;3791;6529;1793;23779;0;28;176;35368;387;18;41;200;0
Raptor;JUNGLE;FOX;DK;Lucid;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Red;00:50:21;Aurora;Renekton;Maokai;Ezreal;Maokai;Vi;Loss;22;10;5;1;18;2;6;9;1.8;215;176;0;4.3;14484;288;0.155;85;17;23;14;14;1.69;0.34;0.28;0.46;0.174;25561;1347;20888;3326;508;0.161;0.22;0.5;0;0;0;0;0;-191;-11;-687;-1;0;3843;3843;28211;0;77529;1504;81;712;64246;193;17;36;50;0
Clozer;MID;FOX;DK;ShowMaker;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Red;00:50:21;Ashe;Rumble;Corki;Taliyah;Corki;Taliyah;Loss;22;10;5;1;18;9;3;1;3.3;498;58;0;9.9;22787;453;0.244;43;18;11;4;4;0.85;0.36;0.08;0.22;0.088;48883;36609;6024;6250;971;0.309;0.2;0.455;0;1;1;0;0;259;16;187;0;0;7055;7055;11781;0;18411;0;2;129;27499;102;7;32;150;750
Hena;ADCARRY;FOX;DK;Aiming;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Red;00:50:21;Karma;Rakan;Kennen;Alistar;Zeri;Ezreal;Loss;22;10;5;1;18;8;4;10;4.5;539;52;0;10.7;26680;530;0.285;75;23;21;4;4;1.49;0.46;0.08;0.42;0.153;31855;21891;8983;981;633;0.201;0.36;0.818;0;0;1;0;0;-7;-18;-440;-1;0;12524;12524;12246;0;31237;0;9;302;28277;143;8;28;1400;1000
Duro;SUPPORT;FOX;DK;Moham;08.08.2024;8;2;v14.15;Summer_Season_24;2;3;3;4;Red;00:50:21;Leona;Gnar;Rell;Gragas;Rell;Alistar;Loss;22;10;5;1;17;1;5;13;2.8;29;0;0;0.6;12452;247;0.133;205;104;20;30;30;4.07;2.07;0.6;0.4;0.419;8266;952;4832;2482;164;0.052;0.28;0.636;0;0;0;0;0;630;-11;350;0;0;1574;1574;8;0;32873;478;30;65;29450;101;33;53;100;0
Clear;TOP;FOX;DK;kingen;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Blue;00:29:11;LeBlanc;Vi;Ashe;Maokai;Gnar;Gangplank;Loss;8;2;1;0;15;1;4;3;1;225;12;0;7.7;10241;351;0.212;30;8;7;3;3;1.03;0.27;0.1;0.24;0.129;9856;8426;1430;0;338;0.197;0.14;0.5;0;0;0;0;0;528;8;-47;0;0;3018;3018;3277;0;17002;0;19;471;18712;100;4;18;0;0
Raptor;JUNGLE;FOX;DK;Lucid;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Blue;00:29:11;Aurora;Renekton;Leona;Corki;Lee_Sin;Maokai;Loss;8;2;1;0;13;5;3;2;2.3;171;167;0;5.9;10422;357;0.215;35;17;3;9;7;1.2;0.58;0.31;0.1;0.151;8831;7160;1192;479;303;0.177;0.24;0.875;0;1;0;0;0;308;-1;-14;0;0;792;792;16506;0;27597;139;8;542;27891;104;10;26;300;100
Clozer;MID;FOX;DK;ShowMaker;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Blue;00:29:11;Ezreal;Rumble;Gnar;Gangplank;Taliyah;Corki;Loss;8;2;1;0;16;0;2;3;1.5;282;4;0;9.7;10541;361;0.218;34;14;2;6;6;1.17;0.48;0.21;0.07;0.147;13395;1015;12272;108;459;0.268;0.1;0.375;0;0;0;0;0;243;23;1436;1;0;2425;2425;2083;0;9718;0;15;466;14852;51;8;22;0;150
Hena;ADCARRY;FOX;DK;Aiming;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Blue;00:29:11;Jhin;Yasuo;Taliyah;Miss_Fortune;Ashe;Miss_Fortune;Loss;8;2;1;0;15;1;2;4;2.5;264;6;0;9;10820;371;0.224;36;14;7;5;5;1.23;0.48;0.17;0.24;0.155;13967;11880;1757;330;479;0.28;0.17;0.625;0;0;0;0;0;-2911;-30;-507;0;0;637;637;2434;0;5400;0;34;730;10707;46;7;21;400;50
Duro;SUPPORT;FOX;DK;Moham;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Blue;00:29:11;Ziggs;Yone;Lee_Sin;Rell;Leona;Rell;Loss;8;2;1;0;10;1;5;4;1;29;0;0;1;6385;219;0.132;97;46;13;17;15;3.32;1.58;0.58;0.45;0.418;3895;1008;2085;802;133;0.078;0.17;0.625;0;0;0;0;0;-391;-7;-757;-1;0;0;0;214;0;11873;0;21;66;14165;68;20;32;0;0
kingen;TOP;DK;FOX;Clear;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Red;00:29:11;Vi;LeBlanc;Maokai;Ashe;Gangplank;Gnar;Win;16;7;3;1;17;3;2;5;4;259;32;0;8.9;13079;448;0.224;22;9;2;1;1;0.75;0.31;0.03;0.07;0.093;13410;7093;4430;1887;460;0.229;0.27;0.5;2;0;0;0;0;-528;-8;47;0;0;4036;4036;7145;0;15562;0;9;288;19669;42;2;20;0;0
Lucid;JUNGLE;DK;FOX;Raptor;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Red;00:29:11;Renekton;Aurora;Corki;Leona;Maokai;Lee_Sin;Win;16;7;3;1;14;3;2;10;6.5;140;127;0;4.8;9564;328;0.164;41;12;6;10;10;1.4;0.41;0.34;0.21;0.173;6347;167;5992;188;217;0.109;0.45;0.813;0;0;0;0;0;-308;1;14;0;0;576;576;18166;0;25597;530;30;381;29915;56;11;28;0;100
ShowMaker;MID;DK;FOX;Clozer;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Red;00:29:11;Rumble;Ezreal;Gangplank;Gnar;Corki;Taliyah;Win;16;7;3;1;16;4;2;5;4.5;270;17;0;9.3;12824;439;0.22;31;10;10;3;1;1.06;0.34;0.1;0.34;0.131;14458;10619;2465;1374;495;0.247;0.31;0.563;0;0;1;0;0;-243;-23;-1436;-1;0;1708;1708;6032;0;10186;0;1;51;16541;85;4;19;200;400
Aiming;ADCARRY;DK;FOX;Hena;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Red;00:29:11;Yasuo;Jhin;Miss_Fortune;Taliyah;Miss_Fortune;Ashe;Win;16;7;3;1;16;5;1;8;13;310;11;0;10.6;15227;522;0.261;39;12;11;3;3;1.34;0.41;0.1;0.38;0.165;20444;19562;742;140;701;0.35;0.45;0.813;0;0;0;0;0;2911;30;507;0;0;11583;11583;3151;0;12647;0;6;140;6834;32;4;19;100;200
Moham;SUPPORT;DK;FOX;Duro;08.08.2024;8;2;v14.15;Summer_Season_24;3;3;3;5;Red;00:29:11;Yone;Ziggs;Rell;Lee_Sin;Rell;Leona;Win;16;7;3;1;12;1;1;10;11;33;0;0;1.1;7693;264;0.132;104;50;15;20;20;3.56;1.71;0.69;0.51;0.439;3795;463;2626;706;130;0.065;0.38;0.688;0;0;0;0;0;391;7;757;1;0;2481;2481;2384;0;13403;1007;20;37;10775;8;22;34;0;0
Kiin;TOP;GEN;KT;PerfecT;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Blue;00:29:12;Ivern;Rumble;Aurora;Corki;Aurora;Gnar;Win;13;9;3;1;16;7;0;5;Perfect_KDA;219;4;0;7.5;12277;420;0.21;34;14;7;4;4;1.16;0.48;0.14;0.24;0.109;26568;2197;23247;1124;910;0.384;0.41;0.923;1;1;0;0;0;999;25;1235;1;0;5715;5715;6668;0;8632;0;9;241;14715;0;7;19;0;0
Canyon;JUNGLE;GEN;KT;Pyosik;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Blue;00:29:12;Leona;Nidalee;Lillia;Maokai;Lillia;Maokai;Win;13;9;3;1;15;1;2;6;3.5;213;204;0;7.3;10812;370;0.185;32;9;5;6;4;1.1;0.31;0.21;0.17;0.103;9118;370;7342;1406;312;0.132;0.24;0.538;0;0;0;0;0;115;21;1366;1;0;2441;2441;25997;0;25392;0;14;463;37152;54;7;21;0;0
Chovy;MID;GEN;KT;Bdd;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Blue;00:29:12;Kalista;Zyra;Draven;Gnar;Draven;Corki;Win;13;9;3;1;17;3;0;7;Perfect_KDA;276;8;0;9.5;13885;476;0.237;60;17;12;6;6;2.05;0.58;0.21;0.41;0.192;18341;17350;271;720;628;0.265;0.34;0.769;0;0;0;0;0;923;-4;-321;0;0;4762;4762;7126;0;17327;0;5;66;13781;0;9;25;100;0
Peyz;ADCARRY;GEN;KT;Deft;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Blue;00:29:12;Ashe;Senna;Xayah;Zeri;Xayah;Zeri;Win;13;9;3;1;16;2;1;7;9;318;30;0;10.9;13529;463;0.231;37;9;11;2;2;1.27;0.31;0.07;0.38;0.119;11337;10742;0;595;388;0.164;0.31;0.692;0;0;0;0;0;-944;-16;219;0;0;7138;7138;6424;0;6752;0;9;110;13258;16;3;21;0;0
Lehends;SUPPORT;GEN;KT;BeryL;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Blue;00:29:12;Miss_Fortune;Jhin;Rakan;Lulu;Rakan;Lulu;Win;13;9;3;1;12;0;1;12;12;32;0;0;1.1;8088;277;0.138;149;90;15;14;13;5.1;3.08;0.48;0.51;0.478;3820;367;2941;512;131;0.055;0.41;0.923;0;0;0;0;0;-458;8;-1008;-1;0;1769;1769;6505;1812;17034;2202;13;45;16173;12;16;30;0;0
PerfecT;TOP;KT;GEN;Kiin;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Red;00:29:12;Rumble;Ivern;Corki;Aurora;Gnar;Aurora;Loss;4;2;2;0;15;0;2;1;0.5;216;4;0;7.4;9035;309;0.192;57;15;14;10;9;1.95;0.51;0.34;0.48;0.204;12435;9886;2339;210;426;0.21;0.03;0.25;0;0;0;0;0;-999;-25;-1235;-1;0;785;785;4240;0;14344;0;13;338;20418;26;11;28;0;0
Pyosik;JUNGLE;KT;GEN;Canyon;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Red;00:29:12;Nidalee;Leona;Maokai;Lillia;Maokai;Lillia;Loss;4;2;2;0;13;1;3;3;1.3;161;144;0;5.5;8425;289;0.179;50;9;15;10;8;1.71;0.31;0.34;0.51;0.179;8563;741;7460;362;293;0.145;0.14;1;0;0;0;0;0;-115;-21;-1366;-1;1;0;0;17626;0;38492;1633;43;642;34695;81;11;26;0;0
Bdd;MID;KT;GEN;Chovy;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Red;00:29:12;Zyra;Kalista;Gnar;Draven;Corki;Draven;Loss;4;2;2;0;15;1;3;1;0.7;265;16;0;9.1;10006;343;0.213;41;14;6;4;4;1.4;0.48;0.14;0.21;0.147;11101;6697;3474;930;380;0.188;0.07;0.5;0;0;0;0;0;-923;4;321;0;0;0;0;3118;0;8484;0;0;57;15899;92;5;23;0;0
Deft;ADCARRY;KT;GEN;Peyz;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Red;00:29:12;Senna;Ashe;Zeri;Xayah;Zeri;Xayah;Loss;4;2;2;0;14;1;3;2;1;319;8;0;10.9;12800;438;0.272;38;12;18;3;3;1.3;0.41;0.1;0.62;0.136;21650;15426;6219;5;741;0.366;0.1;0.75;0;0;0;0;0;944;16;-219;0;0;4577;4577;4714;0;8624;0;4;92;14227;65;4;22;0;100
BeryL;SUPPORT;KT;GEN;Lehends;09.08.2024;8;3;v14.15;Summer_Season_24;1;3;3;1;Red;00:29:12;Jhin;Miss_Fortune;Lulu;Rakan;Lulu;Rakan;Loss;4;2;2;0;11;1;2;2;1.5;33;0;0;1.1;6800;233;0.144;93;47;23;12;10;3.18;1.61;0.41;0.79;0.333;5456;513;4943;0;187;0.092;0.1;0.75;0;0;0;0;0;458;-8;1008;1;0;816;816;2951;1102;4011;3532;21;204;9628;73;14;27;0;0
PerfecT;TOP;KT;GEN;Kiin;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Blue;00:30:27;KSante;Ivern;Renekton;Lillia;Renekton;Gangplank;Win;17;9;2;2;16;0;4;5;1.3;242;0;0;7.9;11263;370;0.184;29;9;8;4;3;0.95;0.3;0.13;0.26;0.107;15034;13545;1489;0;494;0.177;0.16;0.294;0;0;0;0;0;84;27;92;0;0;2214;2214;9771;0;27177;0;11;51;32662;108;8;25;0;50
Pyosik;JUNGLE;KT;GEN;Canyon;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Blue;00:30:27;Aurora;Leona;Maokai;Gangplank;Maokai;Lillia;Win;17;9;2;2;15;0;0;13;Perfect_KDA;192;175;0;6.3;11163;367;0.183;36;8;6;7;7;1.18;0.26;0.23;0.2;0.133;10473;629;9804;40;344;0.123;0.43;0.765;0;0;0;0;0;-529;4;-488;0;0;6705;6705;30994;0;42319;500;33;604;44168;0;8;23;0;0
Bdd;MID;KT;GEN;Chovy;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Blue;00:30:27;Ashe;Rumble;Corki;Draven;Corki;Draven;Win;17;9;2;2;17;13;1;4;17;274;8;0;9;16878;554;0.276;42;11;13;2;2;1.38;0.36;0.07;0.43;0.156;31767;23500;5455;2812;1043;0.374;0.56;1;0;1;1;0;0;1592;4;-132;0;0;11284;11284;9945;0;13707;0;0;40;21869;26;3;25;100;350
Deft;ADCARRY;KT;GEN;Peyz;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Blue;00:30:27;Zeri;Miss_Fortune;Ziggs;Ezreal;Ziggs;Ezreal;Win;17;9;2;2;17;4;0;7;Perfect_KDA;275;15;0;9;13195;433;0.216;37;17;3;8;7;1.22;0.56;0.26;0.1;0.137;23571;616;22774;181;774;0.277;0.36;0.647;0;0;0;0;0;-222;-15;-294;0;0;6020;6020;2900;938;4898;0;12;299;9040;0;11;27;50;0
BeryL;SUPPORT;KT;GEN;Lehends;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Blue;00:30:27;Alistar;Kalista;Rell;Nautilus;Rell;Nautilus;Win;17;9;2;2;11;0;2;11;5.5;39;0;0;1.3;8586;282;0.141;126;47;21;16;15;4.14;1.54;0.53;0.69;0.467;4101;864;2099;1138;135;0.048;0.36;0.647;0;0;0;0;0;696;7;179;1;0;1949;1949;2002;0;11157;0;21;37;13217;48;18;36;0;0
Kiin;TOP;GEN;KT;PerfecT;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Red;00:30:27;Ivern;KSante;Lillia;Renekton;Gangplank;Renekton;Loss;7;2;2;0;15;1;3;4;1.7;223;0;0;7.3;10782;354;0.207;25;11;3;3;3;0.82;0.36;0.1;0.1;0.111;21951;12478;4989;4484;721;0.278;0.16;0.714;0;0;0;0;0;-84;-27;-92;0;0;3248;3248;6998;0;16083;0;15;373;26892;91;6;22;50;0
Canyon;JUNGLE;GEN;KT;Pyosik;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Red;00:30:27;Leona;Aurora;Gangplank;Maokai;Lillia;Maokai;Loss;7;2;2;0;15;2;4;4;1.5;214;195;0;7;10682;351;0.205;27;9;3;4;4;0.89;0.3;0.13;0.1;0.12;20220;234;16631;3355;664;0.256;0.2;0.857;0;0;0;0;0;529;-4;488;0;0;1015;1015;26732;0;27653;0;22;540;44470;147;5;21;350;0
Chovy;MID;GEN;KT;Bdd;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Red;00:30:27;Rumble;Ashe;Draven;Corki;Draven;Corki;Loss;7;2;2;0;16;2;3;3;1.7;275;17;0;9;12739;418;0.244;33;15;7;4;4;1.08;0.49;0.13;0.23;0.147;16555;15837;212;506;544;0.21;0.16;0.714;0;0;0;0;0;-1592;-4;132;0;0;3172;3172;6833;0;18071;0;12;124;16830;20;6;23;0;50
Peyz;ADCARRY;GEN;KT;Deft;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Red;00:30:27;Miss_Fortune;Zeri;Ezreal;Ziggs;Ezreal;Ziggs;Loss;7;2;2;0;15;2;2;1;1.5;305;7;0;10;11710;385;0.225;16;9;6;0;0;0.53;0.3;0;0.2;0.071;14459;7593;6442;424;475;0.183;0.1;0.429;0;0;0;0;0;222;15;294;0;0;0;0;4076;0;7055;0;1;57;12696;89;1;22;0;100
Lehends;SUPPORT;GEN;KT;BeryL;09.08.2024;8;3;v14.15;Summer_Season_24;2;3;3;2;Red;00:30:27;Kalista;Alistar;Nautilus;Rell;Nautilus;Rell;Loss;7;2;2;0;10;0;5;3;0.6;33;0;0;1.1;6199;204;0.119;124;69;16;22;20;4.07;2.27;0.72;0.53;0.551;5721;868;3813;1040;188;0.073;0.1;0.429;0;0;0;0;0;-696;-7;-179;-1;0;0;0;906;0;17111;0;30;168;17009;75;24;37;0;0
Kiin;TOP;GEN;KT;PerfecT;09.08.2024;8;3;v14.15;Summer_Season_24;3;3;3;3;Blue;00:39:52;Ivern;Rumble;Corki;Ashe;Kennen;Gnar;Loss;8;4;3;0;16;3;6;2;0.8;248;8;0;6.2;13156;330;0.199;37;13;9;6;6;0.93;0.33;0.15;0.23;0.105;25356;2868;22488;0;636;0.216;0.13;0.625;0;1;0;0;0;1114;18;881;0;0;2785;2785;6127;0;20727;0;12;62;25667;181;9;26;100;50
